what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966439171
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966439203
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966439234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966444109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966446250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966446343
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966449640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966449687
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966449703
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966449843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966449921
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1328966451562
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966455437
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966455484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966460140
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966460140
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966462843
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966462843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966464515
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966464515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966468500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966564718
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1328966584078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966613390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966617328
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1328966617343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966618046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966634062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966648046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1328966648046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966657828
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1328966657875
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1328966658000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966665734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966700546
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966705312
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966705359
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966705390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1328966712062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966713656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966734156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966737046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966737156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966737296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966742375
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966745031
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1328966745031
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966748984
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966748984
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966751593
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966751609
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966751640
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966752609
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966753343
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966756093
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966756562
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966756968
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966758671
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966773828
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328966776671
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328966794312
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966794390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966796015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966796593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966799328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966800562
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1328966800609
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966806546
opened,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966806656
activated,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966806687
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328966816000
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966822937
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966830562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966837031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966837171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966837312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966838828
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966839843
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepInto",1328966844250
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1328966874140
closed,editor,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1328966874234
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966879609
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966880062
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966880250
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966880484
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328966880671
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328966893750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966898375
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966906890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966906984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328966907000
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328966946484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328966960734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328966968937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967015468
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1328967019375
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328967019375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967021375
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967023062
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967023328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967049843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967050125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967054015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967065671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967066125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967069718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967070125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967070406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967070687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967070953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967071234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967071609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967071875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967072843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967075890
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967079281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967081187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967084765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967253734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967257187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328967270093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967272671
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328967280671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967296796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967330109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967362562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967530265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967530343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967613765
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967615031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967617156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967623359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967647312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967652250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967655468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967657578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967660656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967689484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967694031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967698765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967701812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967757515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328967757531
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967759328
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328967767218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967768531
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967773250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967778171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967779562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328967782687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967784625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967790375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967795312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967798609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967798890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967799171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967799406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967799625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967799906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967800140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967800328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967800515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967800750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967800890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967801125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328967801312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967802843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967810453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967843125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967844625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967844640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967844750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967853375
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967855671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967870234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967875718
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1328967875734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967876015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967876171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967877640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967877656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967877750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967925796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328967928546
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967929781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967931234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967939125
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967939140
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967939375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967943796
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967945140
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967945421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967948671
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967949781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967950062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328967952625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967959796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967959812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967959921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328967973515
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967975750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967976000
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328967978359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328967978625
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328967987328
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328967987875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968004031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968104953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328968113687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968126000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968126000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968126125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968165859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968166671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968166687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968166796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968180140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968183875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968183875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968183953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968195656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968198671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968198671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968198781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968210000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328968213109
